"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"2199",2199,2200,32.674,57.73279,142.04955,NA,NA,NA,2.43e+09,5.35e+10,158.13552,119.90616,142.48386,1,"None","parabolic","box sum"
"2203",2203,2204,103.22148,53.12332,142.24396,NA,NA,NA,2.3e+09,5.11e+10,116.90572,176.1927,133.23611,1,"None","parabolic","box sum"
"2204",2204,2205,27.15287,52.62218,141.99343,NA,NA,NA,2.36e+09,5.11e+10,95.31858,207.10254,131.59284,1,"None","parabolic","box sum"
"2205",2205,2206,18.74269,52.37767,142.16957,NA,NA,NA,2.6e+09,6.31e+10,150.2892,208.65965,210.23804,1,"None","parabolic","box sum"
"2206",2206,2207,25.43824,51.99357,142.16615,NA,NA,NA,2.48e+09,5.73e+10,115.67698,179.86101,157.71139,1,"None","parabolic","box sum"
"2209",2209,2210,175.5329,48.29665,142.11169,NA,NA,NA,2.32e+09,4.91e+10,105.78237,152.06248,107.9028,1,"None","parabolic","box sum"
"2212",2212,2213,26.81833,46.66301,142.21959,NA,NA,NA,2.55e+09,5.51e+10,85.64259,151.41493,130.44253,1,"None","parabolic","box sum"
"2218",2218,2219,39.71486,42.08773,142.00623,NA,NA,NA,2.63e+09,5.89e+10,97.1971,152.64785,153.8741,1,"None","parabolic","box sum"
"2220",2220,2221,41.99056,39.63104,142.01017,NA,NA,NA,2.28e+09,5.02e+10,146.30986,162.96685,128.52702,1,"None","parabolic","box sum"
"2232",2232,2233,22.76556,61.5445,141.77463,NA,NA,NA,2.32e+09,5.44e+10,136.76335,157.3776,169.69994,1,"None","parabolic","box sum"
"2235",2235,2236,20.76525,58.27091,141.92177,NA,NA,NA,3.07e+09,6.45e+10,98.96081,149.40637,109.47013,1,"None","parabolic","box sum"
"2239",2239,2240,189.14744,55.362,141.78826,NA,NA,NA,2.48e+09,5.44e+10,103.84117,150.91968,128.61088,1,"None","parabolic","box sum"
"2247",2247,2248,47.66455,46.53123,141.68399,NA,NA,NA,2.26e+09,5e+10,97.65879,142.05056,143.4823,1,"None","parabolic","box sum"
"2248",2248,2249,174.66576,46.13997,141.69969,NA,NA,NA,2.66e+09,5.9e+10,179.32754,161.41725,110.45021,1,"None","parabolic","box sum"
"2254",2254,2255,22.6463,38.92423,141.80744,NA,NA,NA,2.38e+09,3.69e+10,110.4689,168.11633,117.64225,1,"None","parabolic","box sum"
"2260",2260,2261,21.7989,68.78961,141.35824,NA,NA,NA,2.69e+09,6.02e+10,124.27813,147.98465,168.23274,1,"None","parabolic","box sum"
"2262",2262,2263,58.46891,66.4135,141.36048,NA,NA,NA,2.38e+09,5.64e+10,136.71449,150.95451,166.77973,1,"None","parabolic","box sum"
"2268",2268,2269,48.96407,59.01139,141.31439,NA,NA,NA,2.91e+09,6.51e+10,105.82267,186.66857,124.22931,1,"None","parabolic","box sum"
"2269",2269,2270,176.60308,57.90001,141.4759,NA,NA,NA,2.97e+09,6.78e+10,115.45866,164.90051,127.08151,1,"None","parabolic","box sum"
"2270",2270,2271,17.31827,57.85071,141.41178,NA,NA,NA,2.56e+09,5.29e+10,99.08051,123.81834,110.61272,1,"None","parabolic","box sum"
"2275",2275,2276,23.91645,53.41771,141.40202,NA,NA,NA,2.58e+09,5.69e+10,91.6226,221.42571,124.69119,1,"None","parabolic","box sum"
"2276",2276,2277,27.13722,52.38748,141.55596,NA,NA,NA,2.25e+09,5.23e+10,90.1447,182.8171,177.34447,1,"None","parabolic","box sum"
"2281",2281,2282,119.21743,48.00416,141.59557,NA,NA,NA,2.29e+09,5.31e+10,117.53963,199.9954,130.68327,1,"None","parabolic","box sum"
"2283",2283,2284,42.87143,46.73972,141.39286,NA,NA,NA,2.35e+09,5.46e+10,133.36295,162.13989,181.81032,1,"None","parabolic","box sum"
"2286",2286,2287,23.29414,42.68302,141.57679,NA,NA,NA,2.69e+09,5.99e+10,116.57594,229.18957,110.52594,1,"None","parabolic","box sum"
"2289",2289,2290,187.02313,41.27962,141.61636,NA,NA,NA,2.3e+09,4.85e+10,81.46008,133.40968,142.33407,1,"None","parabolic","box sum"
"2291",2291,2292,182.62383,39.75797,141.53018,NA,NA,NA,2.41e+09,5.33e+10,221.68424,164.71589,125.0813,1,"None","parabolic","box sum"
"2306",2306,2307,50.55863,51.26045,141.22788,NA,NA,NA,2.65e+09,6.26e+10,129.46666,147.23635,181.48467,1,"None","parabolic","box sum"
"2308",2308,2309,175.51701,49.37867,140.97587,NA,NA,NA,2.34e+09,5.12e+10,153.85021,121.39922,125.67586,1,"None","parabolic","box sum"
"2312",2312,2313,25.85049,45.28427,141.28283,NA,NA,NA,2.74e+09,5.99e+10,98.61882,130.89919,145.98048,1,"None","parabolic","box sum"
"2314",2314,2315,39.49555,43.19772,141.26669,NA,NA,NA,3.14e+09,6.85e+10,103.27482,163.72871,114.7427,1,"None","parabolic","box sum"
"2322",2322,2323,175.35503,63.19886,140.64661,NA,NA,NA,2.33e+09,5.42e+10,143.39772,170.16453,218.99408,1,"None","parabolic","box sum"
"2323",2323,2324,29.53697,62.835,140.91726,NA,NA,NA,2.33e+09,5.01e+10,104.03698,183.11751,112.1158,1,"None","parabolic","box sum"
"2324",2324,2325,168.53919,62.54049,140.81431,NA,NA,NA,3.18e+09,7.12e+10,140.44986,157.5591,107.18662,1,"None","parabolic","box sum"
"2325",2325,2326,133.77347,62.44824,140.72297,NA,NA,NA,2.8e+09,6.44e+10,115.99577,302.23051,123.51564,1,"None","parabolic","box sum"
"2327",2327,2328,37.83238,60.79226,140.78822,NA,NA,NA,2.81e+09,6.15e+10,106.20619,174.62891,106.5422,1,"None","parabolic","box sum"
"2329",2329,2330,63.44534,59.7033,140.71222,NA,NA,NA,2.47e+09,5.2e+10,98.88508,117.56799,119.5876,1,"None","parabolic","box sum"
"2332",2332,2333,42.40851,58.54193,140.68447,NA,NA,NA,2.34e+09,5.01e+10,83.28039,147.78543,126.27062,1,"None","parabolic","box sum"
"2333",2333,2334,124.2979,56.67708,140.66711,NA,NA,NA,2.35e+09,5.38e+10,186.41963,150.18743,136.51493,1,"None","parabolic","box sum"
"2342",2342,2343,101.22573,45.85331,140.80855,NA,NA,NA,2.27e+09,4.91e+10,114.20763,108.4525,130.16987,1,"None","parabolic","box sum"
"2343",2343,2344,35.33532,44.11211,140.86701,NA,NA,NA,2.27e+09,4.97e+10,103.80247,157.37551,113.73529,1,"None","parabolic","box sum"
"2344",2344,2345,24.37017,43.95072,140.68792,NA,NA,NA,2.27e+09,4.87e+10,104.35943,152.16053,113.45762,1,"None","parabolic","box sum"
"2348",2348,2349,51.44116,39.38349,140.81454,NA,NA,NA,2.31e+09,5.13e+10,103.91239,147.38488,135.83213,1,"None","parabolic","box sum"
"2349",2349,2350,109.57916,38.92423,140.74096,NA,NA,NA,2.47e+09,3.91e+10,145.18006,146.33679,140.7634,1,"None","parabolic","box sum"
"2356",2356,2357,68.35495,67.6137,140.31895,NA,NA,NA,2.4e+09,5.52e+10,106.98789,263.55326,123.97105,1,"None","parabolic","box sum"
"2361",2361,2362,133.6547,62.74309,140.4189,NA,NA,NA,3.14e+09,7.3e+10,108.90917,238.89232,148.44465,1,"None","parabolic","box sum"
"2362",2362,2363,22.26759,62.23863,140.48699,NA,NA,NA,2.28e+09,4.76e+10,118.07094,166.02266,88.2889,1,"None","parabolic","box sum"
"2363",2363,2364,59.51348,60.18298,140.32467,NA,NA,NA,2.38e+09,5.2e+10,103.18199,125.74741,160.39148,1,"None","parabolic","box sum"
"2367",2367,2368,130.21453,54.19594,140.49697,NA,NA,NA,2.46e+09,5.5e+10,121.26003,144.894,146.0126,1,"None","parabolic","box sum"
"2369",2369,2370,28.79746,50.00923,140.41032,NA,NA,NA,2.41e+09,5.27e+10,197.22053,192.63542,95.89317,1,"None","parabolic","box sum"
"2370",2370,2371,31.43047,49.90132,140.47552,NA,NA,NA,2.47e+09,5.33e+10,101.51599,168.70421,120.56059,1,"None","parabolic","box sum"
"2371",2371,2372,174.81568,48.85244,140.46166,NA,NA,NA,2.38e+09,5.25e+10,130.0905,211.79932,103.41275,1,"None","parabolic","box sum"
"2373",2373,2374,29.62293,45.28816,140.5828,NA,NA,NA,2.32e+09,4.91e+10,126.30078,141.00748,97.54083,1,"None","parabolic","box sum"
"2377",2377,2378,32.57153,42.01491,140.43706,NA,NA,NA,2.46e+09,5.4e+10,96.66457,129.4831,131.81022,1,"None","parabolic","box sum"
"2388",2388,2389,19.07755,60.28177,139.982,NA,NA,NA,2.74e+09,6.03e+10,102.61037,175.94904,138.68308,1,"None","parabolic","box sum"
"2394",2394,2395,173.03261,56.43766,140.17196,NA,NA,NA,2.47e+09,5.86e+10,141.40072,183.27355,189.81096,1,"None","parabolic","box sum"
"2395",2395,2396,187.79788,56.30756,140.05199,NA,NA,NA,2.34e+09,5.16e+10,108.48167,202.22446,106.61063,1,"None","parabolic","box sum"
"2400",2400,2401,28.97138,49.82627,140.12824,NA,NA,NA,2.41e+09,5.5e+10,176.65937,242.51682,113.13468,1,"None","parabolic","box sum"
"2402",2402,2403,60.35167,45.9819,140.22772,NA,NA,NA,2.26e+09,4.9e+10,100.25306,150.38896,134.31382,1,"None","parabolic","box sum"
"2404",2404,2405,16.1656,42.21866,139.98093,NA,NA,NA,2.3e+09,4.87e+10,139.91458,119.9773,113.03684,1,"None","parabolic","box sum"
"2407",2407,2408,172.1289,39.92472,140.0642,NA,NA,NA,2.3e+09,5.28e+10,100.84819,127.77203,172.22127,1,"None","parabolic","box sum"
"2408",2408,2409,168.05075,39.28823,140.2476,NA,NA,NA,2.3e+09,5.58e+10,129.60438,175.51428,222.55996,1,"None","parabolic","box sum"
"2409",2409,2410,30.56046,39.06927,140.21492,NA,NA,NA,2.29e+09,4.88e+10,123.50864,133.13138,108.9029,1,"None","parabolic","box sum"
"2423",2423,2424,168.20643,60.01459,139.90896,NA,NA,NA,2.46e+09,5.54e+10,115.61286,151.44685,138.73002,1,"None","parabolic","box sum"
"2427",2427,2428,32.83504,55.99933,139.80566,NA,NA,NA,2.84e+09,6.18e+10,105.13868,162.07814,108.51341,1,"None","parabolic","box sum"
"2428",2428,2429,52.57133,55.34082,139.78897,NA,NA,NA,2.56e+09,5.62e+10,94.7323,165.15732,123.90137,1,"None","parabolic","box sum"
"2429",2429,2430,61.39601,54.72931,139.8146,NA,NA,NA,2.32e+09,5.11e+10,108.05785,177.89584,125.11343,1,"None","parabolic","box sum"
"2432",2432,2433,35.35353,51.27649,139.84228,NA,NA,NA,2.47e+09,5.38e+10,98.51622,137.01165,128.0956,1,"None","parabolic","box sum"
"2434",2434,2435,29.16664,49.78344,139.73146,NA,NA,NA,2.54e+09,5.99e+10,165.49083,198.39364,149.06883,1,"None","parabolic","box sum"
"2435",2435,2436,17.05863,48.56089,139.9344,NA,NA,NA,2.33e+09,5.14e+10,203.11748,113.03163,146.2498,1,"None","parabolic","box sum"
"2437",2437,2438,51.46363,46.22075,139.78084,NA,NA,NA,2.54e+09,5.65e+10,102.43205,138.94552,202.15395,1,"None","parabolic","box sum"
"2441",2441,2442,21.22563,41.76231,139.83966,NA,NA,NA,2.55e+09,5.3e+10,156.06646,133.09216,90.87387,1,"None","parabolic","box sum"
"2443",2443,2444,56.8815,40.69099,139.77426,NA,NA,NA,2.36e+09,5.13e+10,100.76361,288.41615,110.04758,1,"None","parabolic","box sum"
"2445",2445,2446,22.10838,39.2411,139.87037,NA,NA,NA,2.62e+09,5.71e+10,87.36478,184.36086,122.31526,1,"None","parabolic","box sum"
"2453",2453,2454,29.82735,63.69334,139.37636,NA,NA,NA,2.27e+09,4.9e+10,179.25608,123.81855,114.91585,1,"None","parabolic","box sum"
"2458",2458,2459,174.56109,58.4746,139.37866,NA,NA,NA,2.31e+09,4.99e+10,91.18503,135.18459,144.3564,1,"None","parabolic","box sum"
"2459",2459,2460,173.44567,56.82766,139.30917,NA,NA,NA,2.49e+09,5.17e+10,87.24874,162.82248,104.8668,1,"None","parabolic","box sum"
"2460",2460,2461,173.05709,56.24348,139.47511,NA,NA,NA,2.37e+09,5.48e+10,104.51638,265.51989,328.34718,1,"None","parabolic","box sum"
"2462",2462,2463,28.26675,54.40812,139.45013,NA,NA,NA,2.48e+09,5.46e+10,99.21242,120.8877,183.57188,1,"None","parabolic","box sum"
"2465",2465,2466,38.66719,51.74646,139.43289,NA,NA,NA,2.54e+09,5.23e+10,86.61727,171.69368,95.14174,1,"None","parabolic","box sum"
"2466",2466,2467,177.4118,51.35744,139.40643,NA,NA,NA,2.42e+09,5.2e+10,147.71341,156.74925,94.36005,1,"None","parabolic","box sum"
"2473",2473,2474,179.9927,42.50503,139.55368,NA,NA,NA,2.36e+09,5.57e+10,118.37369,232.79029,181.2965,1,"None","parabolic","box sum"
"2475",2475,2476,28.14519,39.85776,139.31182,NA,NA,NA,2.54e+09,5.75e+10,122.54862,168.56444,129.0738,1,"None","parabolic","box sum"
"2481",2481,2482,20.83525,69.79929,139.05998,NA,NA,NA,2.31e+09,5.06e+10,89.71965,167.65623,145.19379,1,"None","parabolic","box sum"
"2485",2485,2486,60.28967,66.87598,139.206,NA,NA,NA,2.39e+09,5.22e+10,132.87927,137.30684,116.78734,1,"None","parabolic","box sum"
"2494",2494,2495,184.61777,52.82173,139.07787,NA,NA,NA,2.34e+09,4.97e+10,124.18744,142.76612,117.36646,1,"None","parabolic","box sum"
"2498",2498,2499,176.23229,49.46141,138.99625,NA,NA,NA,2.3e+09,5.04e+10,90.63234,172.10382,134.54142,1,"None","parabolic","box sum"
"2500",2500,2501,62.05604,47.92633,139.24901,NA,NA,NA,2.5e+09,5.81e+10,113.66166,166.02975,153.92855,1,"None","parabolic","box sum"
"2501",2501,2502,47.01022,45.8817,138.95903,NA,NA,NA,2.34e+09,5.14e+10,122.48022,144.19681,114.0019,1,"None","parabolic","box sum"
"2516",2516,2517,54.32451,66.40167,138.8327,NA,NA,NA,2.49e+09,5.32e+10,97.04076,115.20259,146.40021,1,"None","parabolic","box sum"
"2517",2517,2518,56.52719,64.8659,138.63799,NA,NA,NA,3.16e+09,7.03e+10,115.14445,195.50973,122.13272,1,"None","parabolic","box sum"
"2523",2523,2524,23.71698,55.33908,138.81932,NA,NA,NA,2.3e+09,5.37e+10,145.43289,155.99281,152.85084,1,"None","parabolic","box sum"
"2524",2524,2525,23.60986,55.20887,138.78353,NA,NA,NA,2.4e+09,5.69e+10,143.5275,144.9495,209.70836,1,"None","parabolic","box sum"
"2527",2527,2528,39.01345,53.24718,138.83812,NA,NA,NA,2.29e+09,5.13e+10,127.66631,132.31945,154.18535,1,"None","parabolic","box sum"
"2529",2529,2530,37.20317,51.7137,138.72781,NA,NA,NA,2.39e+09,5.36e+10,92.39209,135.70613,147.08051,1,"None","parabolic","box sum"
"2530",2530,2531,25.68837,51.63476,138.62732,NA,NA,NA,2.44e+09,5.6e+10,163.57322,153.53781,170.36355,1,"None","parabolic","box sum"
"2533",2533,2534,24.04516,48.0643,138.78765,NA,NA,NA,2.27e+09,5.18e+10,121.05606,123.74699,155.21404,1,"None","parabolic","box sum"
"2534",2534,2535,51.61325,46.13938,138.87059,NA,NA,NA,2.32e+09,5.26e+10,107.30057,141.18481,381.91378,1,"None","parabolic","box sum"
"2539",2539,2540,110.0745,41.60799,138.60503,NA,NA,NA,2.37e+09,5.42e+10,134.46588,189.77779,131.78998,1,"None","parabolic","box sum"
"2552",2552,2553,126.81397,58.55493,138.44496,NA,NA,NA,2.28e+09,5.07e+10,112.74683,171.56205,125.80979,1,"None","parabolic","box sum"
"2555",2555,2556,52.66156,54.27093,138.44742,NA,NA,NA,2.43e+09,5.49e+10,232.42392,142.58379,130.34782,1,"None","parabolic","box sum"
"2556",2556,2557,178.72143,53.88135,138.36652,NA,NA,NA,2.55e+09,5.48e+10,102.35189,131.47664,117.88675,1,"None","parabolic","box sum"
"2558",2558,2559,19.89268,52.90451,138.34076,NA,NA,NA,2.53e+09,5.51e+10,115.78691,156.51268,113.89363,1,"None","parabolic","box sum"
"2560",2560,2561,50.6482,48.24538,138.36653,NA,NA,NA,2.9e+09,6.2e+10,111.71962,151.81673,104.55617,1,"None","parabolic","box sum"
"2561",2561,2562,62.01469,48.18945,138.44258,NA,NA,NA,2.63e+09,5.94e+10,111.64145,155.02524,174.01516,1,"None","parabolic","box sum"
"2572",2572,2573,68.89307,66.87978,138.21141,NA,NA,NA,2.32e+09,5.43e+10,130.42669,176.95686,158.59571,1,"None","parabolic","box sum"
"2574",2574,2575,59.70708,65.40806,138.01454,NA,NA,NA,2.27e+09,4.89e+10,112.56239,135.08987,107.86295,1,"None","parabolic","box sum"
"2576",2576,2577,43.66465,61.38699,137.94304,NA,NA,NA,2.43e+09,5.44e+10,102.8571,200.18107,126.29232,1,"None","parabolic","box sum"
"2584",2584,2585,104.27253,53.22294,138.09904,NA,NA,NA,2.74e+09,6.09e+10,94.42695,182.19,130.64593,1,"None","parabolic","box sum"
"2585",2585,2586,169.50426,52.63759,138.12033,NA,NA,NA,2.26e+09,4.92e+10,178.00536,131.36941,113.53981,1,"None","parabolic","box sum"
"2586",2586,2587,28.95547,50.99555,138.00252,NA,NA,NA,2.44e+09,5.27e+10,132.08047,125.66167,105.13905,1,"None","parabolic","box sum"
"2599",2599,2600,169.39743,59.64683,137.85518,NA,NA,NA,2.34e+09,5.06e+10,113.04577,142.63386,106.56244,1,"None","parabolic","box sum"
"2603",2603,2604,122.92077,53.53335,137.66667,NA,NA,NA,2.31e+09,5.15e+10,123.54284,142.36307,124.64112,1,"None","parabolic","box sum"
"2604",2604,2605,47.71719,53.30109,137.59646,NA,NA,NA,2.31e+09,5.09e+10,99.33456,154.37728,111.19393,1,"None","parabolic","box sum"
"2609",2609,2610,60.54869,49.60382,137.67045,NA,NA,NA,2.81e+09,6.28e+10,211.23984,139.98026,102.64003,1,"None","parabolic","box sum"
"2616",2616,2617,46.76809,42.96982,137.75355,NA,NA,NA,2.29e+09,5.14e+10,114.55329,133.73554,163.02609,1,"None","parabolic","box sum"
"2618",2618,2619,176.88346,40.02539,137.76447,NA,NA,NA,2.35e+09,5.24e+10,117.64192,137.08133,169.08786,1,"None","parabolic","box sum"
"2619",2619,2620,187.84694,39.61854,137.69864,NA,NA,NA,2.63e+09,5.96e+10,114.41989,143.15581,151.69469,1,"None","parabolic","box sum"
"2621",2621,2622,24.64409,39.0449,137.6641,NA,NA,NA,2.46e+09,5.76e+10,121.11468,242.6278,144.03346,1,"None","parabolic","box sum"
"2624",2624,2625,71.14474,71.41688,137.32338,NA,NA,NA,2.51e+09,5.34e+10,96.4667,126.60063,151.50234,1,"None","parabolic","box sum"
"2635",2635,2636,47.83164,60.49195,137.44411,NA,NA,NA,2.57e+09,5.43e+10,106.37231,145.417,100.0607,1,"None","parabolic","box sum"
"2636",2636,2637,55.19422,59.6394,137.25521,NA,NA,NA,2.27e+09,4.65e+10,136.95877,139.24238,99.16782,1,"None","parabolic","box sum"
"2641",2641,2642,101.77412,57.4235,137.53002,NA,NA,NA,2.34e+09,5.17e+10,97.09084,139.87449,154.59383,1,"None","parabolic","box sum"
"2643",2643,2644,61.4072,56.71562,137.39135,NA,NA,NA,2.3e+09,5.44e+10,123.11046,139.13244,178.08506,1,"None","parabolic","box sum"
"2645",2645,2646,124.19828,55.8059,137.38055,NA,NA,NA,2.37e+09,5.27e+10,91.41862,139.18585,182.05982,1,"None","parabolic","box sum"
"2649",2649,2650,57.20659,52.05929,137.41886,NA,NA,NA,2.44e+09,5.11e+10,103.91484,132.71832,104.4091,1,"None","parabolic","box sum"
"2650",2650,2651,37.2445,49.40245,137.52856,NA,NA,NA,2.49e+09,5.36e+10,124.57371,168.27029,96.0221,1,"None","parabolic","box sum"
"2651",2651,2652,29.08891,48.20921,137.58415,NA,NA,NA,2.43e+09,5.47e+10,107.95036,161.15522,138.44422,1,"None","parabolic","box sum"
"2652",2652,2653,55.26166,46.96308,137.41384,NA,NA,NA,2.39e+09,5.33e+10,122.41426,122.11645,177.82116,1,"None","parabolic","box sum"
"2653",2653,2654,46.55773,46.6413,137.57995,NA,NA,NA,2.68e+09,6.14e+10,121.75226,203.92281,122.94611,1,"None","parabolic","box sum"
"2654",2654,2655,170.55235,46.46975,137.33707,NA,NA,NA,2.46e+09,5.62e+10,106.73628,189.61966,141.09343,1,"None","parabolic","box sum"
"2656",2656,2657,39.16861,44.97718,137.50452,NA,NA,NA,2.68e+09,6.3e+10,160.25832,210.05154,143.23446,1,"None","parabolic","box sum"
"2658",2658,2659,104.65199,43.0922,137.57678,NA,NA,NA,3.09e+09,7.15e+10,140.71338,134.66054,161.3676,1,"None","parabolic","box sum"
"2665",2665,2666,68.83091,68.81173,137.14018,NA,NA,NA,2.76e+09,6.3e+10,144.68295,157.55367,138.13922,1,"None","parabolic","box sum"
"2677",2677,2678,30.5246,59.45482,137.12295,NA,NA,NA,2.96e+09,6.46e+10,144.27011,141.95606,112.25578,1,"None","parabolic","box sum"
"2680",2680,2681,125.64327,56.85121,137.1211,NA,NA,NA,2.31e+09,4.85e+10,101.60027,146.63282,102.305,1,"None","parabolic","box sum"
"2685",2685,2686,30.1162,48.64957,137.008,NA,NA,NA,2.36e+09,5.2e+10,79.27173,268.278,120.57623,1,"None","parabolic","box sum"
"2688",2688,2689,118.4353,47.01715,137.16355,NA,NA,NA,2.95e+09,6.6e+10,104.12736,159.23178,134.00069,1,"None","parabolic","box sum"
"2701",2701,2702,22.56601,62.6588,136.60938,NA,NA,NA,2.33e+09,5.6e+10,160.5881,165.58644,163.15982,1,"None","parabolic","box sum"
"2706",2706,2707,18.362,59.69264,136.89337,NA,NA,NA,2.81e+09,6.38e+10,201.9718,134.56666,161.12727,1,"None","parabolic","box sum"
"2713",2713,2714,188.20699,52.88968,136.64674,NA,NA,NA,2.4e+09,5.35e+10,117.07313,152.72421,132.16007,1,"None","parabolic","box sum"
"2715",2715,2716,120.61624,52.23874,136.88573,NA,NA,NA,2.56e+09,5.64e+10,102.14135,162.99605,119.96436,1,"None","parabolic","box sum"
"2718",2718,2719,23.85881,50.60858,136.67309,NA,NA,NA,2.78e+09,6.34e+10,156.26921,140.2427,139.25177,1,"None","parabolic","box sum"
"2721",2721,2722,30.09096,48.50153,136.72104,NA,NA,NA,2.38e+09,5.32e+10,82.30571,279.24371,152.96599,1,"None","parabolic","box sum"
"2723",2723,2724,51.41643,44.43804,136.69312,NA,NA,NA,2.42e+09,5.57e+10,107.76471,188.20524,154.71295,1,"None","parabolic","box sum"
"2735",2735,2736,60.91595,61.54967,136.40811,NA,NA,NA,2.52e+09,6.03e+10,148.05159,191.98266,135.11574,1,"None","parabolic","box sum"
"2738",2738,2739,66.82328,56.19786,136.39044,NA,NA,NA,2.56e+09,5.58e+10,109.8753,119.89844,130.70852,1,"None","parabolic","box sum"
"2739",2739,2740,23.97767,55.82297,136.46195,NA,NA,NA,2.4e+09,5.24e+10,84.59218,153.3317,138.08978,1,"None","parabolic","box sum"
"2740",2740,2741,47.37717,52.73742,136.40263,NA,NA,NA,2.59e+09,5.65e+10,187.33935,165.36885,100.91436,1,"None","parabolic","box sum"
"2746",2746,2747,170.41366,43.53588,136.51809,NA,NA,NA,2.33e+09,5.28e+10,98.54004,137.15935,213.41443,1,"None","parabolic","box sum"
"2749",2749,2750,109.58483,40.9843,136.40376,NA,NA,NA,2.94e+09,6.66e+10,131.64687,193.34388,134.14526,1,"None","parabolic","box sum"
"2750",2750,2751,130.58723,39.34948,136.37948,NA,NA,NA,2.43e+09,5.27e+10,84.93173,175.02654,160.44843,1,"None","parabolic","box sum"
"2756",2756,2757,130.82569,63.11908,136.04714,NA,NA,NA,2.28e+09,5.37e+10,117.99765,171.39494,135.85633,1,"None","parabolic","box sum"
"2759",2759,2760,59.60257,61.5159,136.03253,NA,NA,NA,2.67e+09,5.92e+10,86.22154,144.80034,172.78329,1,"None","parabolic","box sum"
"2761",2761,2762,102.72756,57.67572,135.97013,NA,NA,NA,2.48e+09,5.66e+10,111.72451,151.31146,190.15664,1,"None","parabolic","box sum"
"2762",2762,2763,62.24468,56.69703,135.92179,NA,NA,NA,2.39e+09,5.32e+10,226.27535,160.52583,147.3321,1,"None","parabolic","box sum"
"2764",2764,2765,58.29849,51.28898,136.09167,NA,NA,NA,2.35e+09,5.28e+10,128.0938,305.28069,124.54662,1,"None","parabolic","box sum"
"2765",2765,2766,48.29215,51.10834,136.01566,NA,NA,NA,2.81e+09,6.05e+10,104.12003,132.84558,112.39117,1,"None","parabolic","box sum"
"2776",2776,2777,60.67956,43.25141,136.21882,NA,NA,NA,2.68e+09,6.42e+10,112.58438,211.56067,261.56598,1,"None","parabolic","box sum"
"2779",2779,2780,53.40756,40.5496,135.98729,NA,NA,NA,2.26e+09,5.12e+10,96.96503,208.81486,132.83765,1,"None","parabolic","box sum"
"2780",2780,2781,41.58605,40.346,136.11712,NA,NA,NA,2.27e+09,4.49e+10,76.84602,128.56311,105.04746,1,"None","parabolic","box sum"
"2787",2787,2788,22.66567,67.63653,135.61449,NA,NA,NA,2.29e+09,5.08e+10,106.27704,152.94096,249.567,1,"None","parabolic","box sum"
"2791",2791,2792,22.85957,65.52003,135.64483,NA,NA,NA,2.29e+09,4.92e+10,84.96349,152.49692,131.27303,1,"None","parabolic","box sum"
